word_count,sentence_count,avg_word_length,noun_count,verb_count,adj_count,adv_count,entity_count,person_count,org_count,location_count,sentiment_polarity,sentiment_subjectivity,unique_words,lexical_diversity,label,text
3094,213,5.248545572074984,1297,295,118,88,254,37,43,2,-0.08902628275758284,0.56849847683181,671,0.21687136393018747,0,"Congratulations! You have been selected [Spambayes-checkins] spambayes/spambayes CorePlugin.py, 1.1,"
22,2,4.454545454545454,4,4,3,1,1,0,1,0,0.85,0.8,22,1.0,1,Urgent: Update your payment method Time for good xxxlife has come. Dont miss a perfect opportunity t
433,25,5.787528868360277,99,36,20,9,47,10,8,1,0.1545405982905983,0.5119658119658119,253,0.5842956120092379,0,Your BankOfAmerica account has been compromised From spamassassin-talk-admin@lists.sourceforge.net T
288,25,4.947916666666667,55,29,10,6,52,5,12,9,0.12779720279720277,0.44137529137529136,165,0.5729166666666666,0,Your order #507023 has been cancelled Receive Your PMI Membership with Your Certificate in Applied P
24,1,3.9583333333333335,6,3,1,0,1,0,1,0,0.5,0.5,19,0.7916666666666666,1,Microsoft: Security code for verification Re: Is it better for a woman to marry a man who loves her 
35,2,5.2,7,3,5,1,2,0,2,0,0.125,0.35000000000000003,30,0.8571428571428571,0,Your Amazon account has been locked [UAI] Statement about GES Anyone has any comments on the followi
103,8,4.747572815533981,19,11,2,2,14,0,4,3,0.08333333333333333,0.21666666666666667,72,0.6990291262135923,1,Your package cannot be delivered CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Name:
145,9,4.662068965517242,42,17,8,3,15,0,0,0,0.09090909090909091,0.30909090909090914,95,0.6551724137931034,0,Your inquiry about availability tw top ten - browncover attached is the tw top ten shippers by reven
496,23,4.1875,93,66,36,36,9,1,1,0,0.11410256410256411,0.49523809523809537,223,0.4495967741935484,0,"Meeting scheduled for Friday On Fri, 6 Sep 2002, Guido van Rossum wrote:>Quite independently from te"
40,4,5.725,11,6,1,1,3,0,0,0,0.0,0.0,33,0.825,0,Team lunch next week [Bug 5669] mass-check should always ignore zero-length files user7@gvc.ceas-cha
33,4,5.515151515151516,7,3,4,2,1,0,1,0,0.23670048701298704,0.4817099567099567,29,0.8787878787878788,1,New features available Classical Bvlgari watches at Replica Classics Therefore it is very important 
224,12,4.647321428571429,52,25,8,3,11,6,3,1,0.2692307692307692,0.5384615384615384,129,0.5758928571428571,0,Your subscription is expiring today David Neary stated the following: > > SoloCDM wrote: > > > Are t
836,53,5.29066985645933,155,75,43,21,88,25,29,7,0.24150751209574747,0.5380315762668704,423,0.5059808612440191,0,Your subscription has been renewed Beautiful Code: And the Answer Is....? Dr. Dobb's Update-January 
150,9,4.48,40,23,14,7,10,3,0,3,0.18804988662131517,0.3907180650037792,104,0.6933333333333334,0,Warning: Your email will be deleted re : long term demand forecast - looking for more information hi
24,3,4.0,4,4,0,0,3,1,0,1,-0.2125,0.35,21,0.875,1,Reminder: Appointment on Wednesday When you work for Ms. Gold and she wants you to fuck her RWnKLXM 
33,2,4.454545454545454,9,4,2,0,5,0,0,0,0.30000000000000004,0.55,28,0.8484848484848485,1,Newsletter for January Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA t
53,7,5.113207547169812,16,8,4,2,1,0,0,0,0.13333333333333333,0.3541666666666667,48,0.9056603773584906,1,Netflix: Update your billing information Reliable software only! Don't waste time waiting for delive
179,14,4.262569832402234,41,22,9,13,8,2,2,0,0.09212962962962962,0.5541666666666666,118,0.659217877094972,0,Netflix: Update your billing information Re: [Python-Dev] [Python-3000] The release process Martin v
44,4,3.1136363636363638,9,3,3,0,7,2,1,0,0.175,0.30000000000000004,41,0.9318181818181818,1,You have 351880 unread messages From Chadwick Stephens B pb u es y From On sx line P ijf har xl ma x
38,2,4.7894736842105265,9,6,3,2,2,0,0,0,0.12785714285714284,0.3057142857142857,34,0.8947368421052632,1,Action required: Confirm your identity How To Enlarge Penis Size Size DOES matter - change your life
11,2,4.909090909090909,6,0,0,1,1,0,1,0,0.2,0.2,11,1.0,0,Microsoft: Security code for verification IM GONNA MISS U SO MUCH
25,2,4.08,6,3,2,1,3,1,1,0,0.475,0.7000000000000001,23,0.92,0,"Security alert: Unusual activity detected Sez, hows u & de arab boy? Hope u r all good give my love "
304,85,6.786184210526316,94,42,19,13,21,2,9,0,0.28148760330578515,0.39495867768595044,191,0.6282894736842105,0,"Password changed successfully New White Paper: Improve Performance, Scalability and Availability wit"
26,3,5.961538461538462,7,2,2,0,4,2,2,0,0.4318181818181818,0.48484848484848486,24,0.9230769230769231,1,Your inquiry about billing Buy a new Perrelet watch WINTER SAVINGS ! TOP REPLICAS ! Delightsome Bvlg
158,9,4.455696202531645,43,16,9,7,11,1,4,0,0.030000000000000006,0.53,100,0.6329113924050633,0,Delivery scheduled for Monday Another regexp failure with utf8-flagged string and byte-flagged patte
609,17,6.522167487684729,264,50,51,1,96,37,22,18,0.05660173160173162,0.3633116883116883,288,0.4729064039408867,0,Job application received [UAI] MLMTA'07 - Extented Deadline ########################################
287,21,4.320557491289199,38,32,12,25,35,7,5,0,0.26999999999999996,0.5691666666666667,162,0.5644599303135889,0,Invitation to connect on LinkedIn Re: [opensuse] 11.0 a2 - Updater Question -----BEGIN PGP SIGNED ME
150,6,4.06,32,22,9,8,7,2,0,2,0.1722222222222222,0.5481481481481482,107,0.7133333333333334,1,Your order #355210 has been cancelled give your partner more pleasure my girlfriend loves the result
194,16,4.603092783505154,35,17,5,7,22,5,4,0,0.24166666666666667,0.48205128205128206,127,0.654639175257732,0,"Your report is ready Change of Modules Order Fine, Tony, have changed BRM to June 9 module and BS to"
28,2,6.107142857142857,8,5,1,0,1,1,0,0,0.6,1.0,25,0.8928571428571429,1,"Security alert: Unusual activity detected Thank you for banking with us, Please confirm your Emirate"
164,54,5.591463414634147,48,20,18,3,14,2,1,1,0.0035714285714285587,0.5447478991596639,127,0.774390243902439,0,Conference registration confirmed re : q : identifying ungrammatical sentences we have designed and 
12,1,6.0,5,2,3,0,3,0,0,0,0.35,0.55,12,1.0,1,Quarterly report attached armenian genocide plagues ankara 90 years on full article :
66,6,4.621212121212121,14,7,1,1,6,0,3,0,-0.228125,0.896875,56,0.8484848484848485,0,Congratulations! You have been selected > > You mean like on mac keyboards :-)Or any of the Microsof
417,31,4.676258992805756,116,43,26,18,30,1,4,0,0.10423115079365079,0.2537103174603174,206,0.4940047961630695,0,"Document shared with you asking for advice regarding summer associate position at enron gentlemen , "
37,2,4.081081081081081,4,7,1,1,1,0,0,0,0.390625,0.3333333333333333,32,0.8648648648648649,0,Calendar invite for ReviewMeeting I've been barred from all B and Q stores for life!?This twat in or
935,68,3.855614973262032,566,58,45,9,194,3,2,0,0.12758985200845666,0.6158033826638477,315,0.33689839572192515,1,Security alert: Unusual activity detected small business promotion = 3d = 3d = 3d = 3d = 3d = 3d = 3
16,2,5.0625,4,1,1,0,2,1,0,0,0.5681818181818181,0.37727272727272726,15,0.9375,1,Delivery scheduled for Tuesday Best tapes for you! Nude Pamela Anderson on bed with new boyfriend
100,9,4.74,19,12,2,2,15,1,4,3,0.12499999999999999,0.325,69,0.69,1,Your password will expire in 24 hours CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert 
276,18,5.003623188405797,64,35,26,11,10,1,1,2,0.31523809523809526,0.4311904761904762,173,0.6268115942028986,1,"Your order #818891 has been cancelled Vacancy available Greetings, you have received this message be"
19,3,6.684210526315789,6,1,2,0,2,1,1,0,0.1621212121212121,0.46818181818181825,18,0.9473684210526315,1,Calendar invite for Workshop mpeg4 New for da1482440eb4bea7f128010f467699b9 VecTeAG Milla Jovovich F
67,7,4.641791044776119,12,10,6,5,4,1,1,0,0.23333333333333336,0.5777777777777778,57,0.8507462686567164,1,Calendar invite for TrainingSession the better satisfaction she has. If you are trying to find cheap
99,8,4.787878787878788,16,12,3,3,14,1,4,3,0.12499999999999999,0.325,68,0.6868686868686869,1,Survey: Help us improve CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Name: My Custo
759,25,4.262187088274045,144,111,22,20,59,32,6,0,0.014318181818181815,0.34113636363636357,347,0.45718050065876153,0,"Suspicious login attempt detected may hours survey if you guys remeber , i reminded you all last tue"
553,34,5.007233273056058,101,78,18,22,36,2,17,4,0.1363095238095238,0.38154761904761897,165,0.298372513562387,1,"Newsletter for May Dear Customer, This email is confidential and intended for the addressee only. Pl"
52,3,4.8076923076923075,10,6,3,4,2,0,0,0,0.30963203463203465,0.54004329004329,41,0.7884615384615384,1,Your order has been shipped All Your Breast Enlargement Info From Top Breast Enlargement Sites. Impr
174,21,4.994252873563219,46,12,18,9,22,2,3,3,0.0078125,0.2328125,128,0.735632183908046,0,Your order #678049 has been cancelled 10th icehl 10th international conference on english historical
281,21,4.170818505338079,48,39,14,7,14,3,4,0,0.18803418803418806,0.44658119658119655,163,0.5800711743772242,0,Suspicious login attempt detected Gotta wonder what the GPG config stuff in ~/.exmh/exmh-defaults lo
44,2,3.6363636363636362,6,5,4,2,3,1,1,0,0.3041666666666667,0.58,44,1.0,1,Your refund is ready to be claimed Buy cheap Canadian drugs and start saving now with CanadianPharma
148,11,4.668918918918919,32,15,8,3,20,2,7,2,0.37073863636363635,0.46079545454545456,113,0.7635135135135135,0,Confirm your shipping address Create and Share with iWorks08 and iLife08 Click below to view this em
545,38,3.777981651376147,92,61,20,19,26,5,5,1,0.12842261904761906,0.5549178004535148,237,0.43486238532110094,0,"Security alert: Unusual activity detected Re: [opensuse] OpenSUSE and disk boot order On Tue, 2008-0"
399,25,4.989974937343359,91,40,28,11,34,5,7,0,-0.03233333333333333,0.3653333333333334,224,0.5614035087719298,0,Your inquiry about availability tag + workshop tag + workshop - - preliminary announcement the fourt
165,21,5.284848484848485,38,20,9,6,9,4,1,0,0.15280073461891644,0.46076675849403126,103,0.6242424242424243,0,"Your report is ready Re: failover for check_policy_service Alex wrote: > Hi, > > i've a question rel"
52,3,4.6923076923076925,12,6,5,6,2,1,0,0,0.10034902597402597,0.5809253246753247,44,0.8461538461538461,1,"Event recap and photos *3 FREE Bottles Of VPXL !! Size DOES matter, and unfortunately, many traditio"
58,6,4.620689655172414,13,6,9,2,3,1,0,0,0.367003367003367,0.49309764309764303,52,0.896551724137931,1,"New features available Boost your action in bed. Dear bbafad22b5da60f70cae5135b4473a23, Summer is a "
242,13,5.933884297520661,56,41,22,8,11,4,2,0,-0.019999999999999997,0.364,127,0.5247933884297521,0,"You won $2500! Re: Smoke [5.8.8] 32289 FAIL(M) MSWin32 WinXP/.Net SP2 (x86/2 cpu) On Mon, Nov 12, 20"
53,8,4.943396226415095,14,6,1,1,1,0,0,0,0.0,0.0,45,0.8490566037735849,0,Netflix: Update your billing information [Bug 5832] mass-check --server seems to imply --all -------
164,14,3.4146341463414633,24,19,8,4,10,4,1,4,0.5343229166666668,0.6066666666666667,128,0.7804878048780488,1,Warning: Your email will be deleted PowerEnlarge penis increasing system is proved to be effective! 
50,4,4.88,10,9,0,1,2,0,1,0,0.0,0.0,39,0.78,1,"Document shared with you Queued Messages Notification Dear jose, Your messages are queued up and pen"
18,1,4.944444444444445,7,4,2,0,0,0,0,0,0.0,0.3,17,0.9444444444444444,1,Urgent: Update your payment method Doctors help men with low libidos Men who ignore this report will
118,6,4.669491525423729,25,15,11,7,4,2,0,1,0.029444444444444457,0.658888888888889,98,0.8305084745762712,0,"Your receipt from Walmart Re: [FoRK] Google is evil On Tue, Oct 09, 2007 at 03:31:41PM -0400, Stephe"
86,4,4.77906976744186,20,9,8,1,6,0,2,0,0.12888888888888891,0.5109259259259259,63,0.7325581395348837,1,"URGENT: Your account will be suspended $10,000 INSTANT CREDIT PRIORITY MESSAGE RECEIVE 2 FREE AIRLIN"
59,9,7.220338983050848,13,6,3,0,9,3,2,3,-0.7,0.95,37,0.6271186440677966,1,Your receipt from BestBuy bricklaying sunshiny hurty patriot hubbard mexico frankfurter pillory? byr
268,17,4.164179104477612,48,27,7,15,13,2,7,0,0.2183673469387755,0.6688775510204081,138,0.5149253731343284,0,Microsoft: Security code for verification Re: SVN notifications killing spamassassin On 2/18/2008 5:
12,1,4.666666666666667,2,3,1,1,0,0,0,0,0.5416666666666667,0.8333333333333334,12,1.0,0,"Document shared with you Don't worry, * is easy once have ingredients!"
59,7,4.1525423728813555,14,5,4,2,7,2,0,0,0.24851190476190474,0.5297619047619048,51,0.864406779661017,0,Project update for Beta re : fw : frihart no - milly and i are ok up to 175 ; 200 doesn ' t feel rig
172,14,5.0523255813953485,27,13,7,2,28,5,5,0,-0.016666666666666708,0.5055555555555556,110,0.6395348837209303,0,Calendar invite for Workshop From rssfeeds@jmason.org Thu Sep 26 16:43:31 2002 Return-Path:  Deliver
139,12,3.7482014388489207,32,16,11,4,10,1,4,4,0.33465148133116884,0.6179292929292928,109,0.7841726618705036,1,Document shared with you Your bevy of beauties will astound faynbl pt h You get astonishingly fast r
17,2,4.294117647058823,5,3,0,1,1,0,0,0,0.0,0.0,17,1.0,0,"Your subscription is expiring today Hey babe, my friend had to cancel, still up for a visit ?"
560,14,5.755357142857143,179,63,34,13,38,10,3,0,-0.16804407713498623,0.5271005509641874,316,0.5642857142857143,0,Action required: Confirm your identity [perl #46217] (resent) Typeglobs vs. SUPER:: (Hook::LexWrap f
322,4,1.7173913043478262,181,4,1,0,44,2,1,0,0.0,0.0,56,0.17391304347826086,1,Weekly team sync notes fw: ОКНА ПВХ-РАСПРОДАЖА =EF=CB=CE=C1 =F0=F7=E8. =FA=C1=D7=CF=C4=D3=CB=C9=C5 =
130,11,4.2,23,13,6,7,6,2,2,1,0.09666666666666668,0.6438888888888888,90,0.6923076923076923,0,Invitation to connect on LinkedIn Re: [opensuse] Trouble reformatting a HDD * Greg Freemyer [03-06-0
41,5,5.170731707317073,9,6,1,4,5,3,1,0,0.30333333333333334,0.6966666666666667,33,0.8048780487804879,1,"Password changed successfully Rolex replica watch Therefore you can get watches of different brands,"
914,41,3.850109409190372,320,92,74,27,64,9,11,15,0.07627224627224628,0.4305161736411736,369,0.4037199124726477,0,Meeting scheduled for Friday Madrid bombings: 21 found guilty Madrid bombings: 21 found guilty =====
24,3,3.7916666666666665,7,2,1,0,4,0,3,0,0.41964285714285715,0.4642857142857143,24,1.0,1,Q&A session tomorrow From Deann Cahill Pe ly nis En nzj large dj ment: Does It Work? Order The Top P
1206,6,4.69485903814262,213,119,82,42,58,6,19,15,0.1644593837535014,0.4795873015873018,538,0.4461028192371476,1,Monthly statement available Original und deren Wirkung He could be a very gay companion and knew how
634,5,6.856466876971608,231,49,90,5,41,18,7,4,0.002083333333333335,0.495138888888889,622,0.9810725552050473,1,"Office closed for holiday warning , your prescri . ption is about to expire iralsqasua now you can o"
130,8,5.569230769230769,28,8,5,0,19,5,4,0,-0.2722222222222222,0.5777777777777778,82,0.6307692307692307,0,You have 221762 unread messages From rssfeeds@jmason.org Tue Oct 1 10:36:33 2002 Return-Path:  Deliv
154,12,4.545454545454546,31,15,11,9,13,4,5,3,-0.0644230769230769,0.7224358974358973,100,0.6493506493506493,0,Netflix: Update your billing information Re: [Python-Dev] Decimal(unicode) Greg Ewing wrote: > Georg
21,3,5.0476190476190474,5,0,2,0,2,1,0,1,0.38939393939393935,0.5090909090909091,21,1.0,1,Your report is ready Interesting Herbal Deals Superior Rx Options a design paddle pattern. Something
102,7,4.764705882352941,15,13,2,2,14,1,4,3,0.12499999999999999,0.325,70,0.6862745098039216,1,Your subscription has been renewed CNN Alerts: My Custom Alert CNN Alerts: My Custom Alert Alert Nam
34,4,4.970588235294118,7,4,2,1,6,1,2,0,-0.2760416666666667,0.4708333333333333,34,1.0,1,"Congratulations! You have been selected Produce Stronger, Rock Hard Erections. Size DOES matter - ch"
21,1,4.714285714285714,5,1,3,2,3,0,2,0,0.42000000000000004,0.82,20,0.9523809523809523,1,PayPal: Unusual activity on your account Only best free Paris Hilton gets fuked by boyfriend on her 
52,10,4.153846153846154,10,9,2,3,0,0,0,0,-0.12777777777777777,0.24444444444444446,44,0.8461538461538461,0,Netflix: Update your billing information Uncle boye. I need movies oh. Guide me. Plus you know torre
8,1,4.375,3,0,1,2,2,0,1,0,0.09285714285714285,0.46785714285714286,8,1.0,0,Q&A session tomorrow Are you wet right now?
95,8,4.126315789473685,26,11,4,0,13,4,0,0,0.06944444444444446,0.6944444444444443,66,0.6947368421052632,0,"Calendar invite for TownHall re : yes , would you like me to call you ? - - - - - original message -"
60,6,4.883333333333334,13,5,6,2,5,0,2,0,0.15277777777777776,0.3972222222222222,54,0.9,1,Team lunch next week Thousands of products Dear e329ea13f0bee7d1846f92661086fdd9 Summer is a exact t
236,15,4.364406779661017,51,30,8,20,14,4,4,1,0.09179197994987466,0.4325814536340852,131,0.5550847457627118,0,"Claim your prize now RE: rsync service and perl5-changes list out-of-date On Fri, 09 Nov 2007, Nicho"
430,34,3.9,68,55,30,16,16,5,3,0,0.12582442067736185,0.4471108140225787,213,0.49534883720930234,0,"System maintenance scheduled Re: [opensuse] Installing efax-gtk from source On Wed, 2008-02-13 at 19"
